Category,Installs
HOUSE_AND_HOME,"100,000"
TOOLS,"100,000"
FAMILY,"50,000"
TOOLS,"1,000"
TOOLS,"50,000"
TOOLS,"100,000"
PHOTOGRAPHY,"1,000"
TOOLS,"10,000"
TOOLS,"1,000,000"
TOOLS,"500,000"
COMMUNICATION,"10,000,000"
PRODUCTIVITY,"500,000"
TOOLS,"1,000,000"
NEWS_AND_MAGAZINES,"1,000,000"
VIDEO_PLAYERS,"10,000"
TOOLS,"500,000"
COMMUNICATION,"10,000,000"
COMMUNICATION,"50,000,000"
TOOLS,"1,000,000"
VIDEO_PLAYERS,"10,000"
HEALTH_AND_FITNESS,"50,000"
TOOLS,"50,000"
COMMUNICATION,"1,000,000"
WEATHER,"10,000"
PRODUCTIVITY,"50,000"
PRODUCTIVITY,"1,000,000"
TOOLS,"10,000"
COMICS,"50,000"
TOOLS,"1,000,000"
COMMUNICATION,"10,000"
WEATHER,"100,000"
GAME,"1,000"
TOOLS,"10,000"
PRODUCTIVITY,"1,000,000"
FAMILY,"10,000"
VIDEO_PLAYERS,"100,000"
PRODUCTIVITY,"100,000"
BUSINESS,"1,000"
TOOLS,"100,000"
SOCIAL,"5,000"
TOOLS,"1,000,000"
PRODUCTIVITY,100
COMMUNICATION,"5,000,000"
GAME,"500,000"
WEATHER,"50,000"
PRODUCTIVITY,"1,000"
LIFESTYLE,"50,000"
BUSINESS,"5,000,000"
TOOLS,"10,000"
TOOLS,"100,000"
BUSINESS,"100,000"
FAMILY,"1,000"
TOOLS,"100,000"
PRODUCTIVITY,"100,000"
FAMILY,"100,000"
TOOLS,"5,000,000"
TOOLS,10
SHOPPING,"10,000,000"
SHOPPING,"1,000,000"
FAMILY,"1,000,000"
VIDEO_PLAYERS,"5,000,000"
FAMILY,"50,000"
FAMILY,"100,000"
PRODUCTIVITY,"5,000"
GAME,"10,000"
FAMILY,"100,000"
SPORTS,"1,000,000"
GAME,"500,000"
GAME,"50,000"
GAME,"500,000"
GAME,"1,000,000"
FAMILY,"100,000"
GAME,"1,000,000"
GAME,"100,000"
GAME,"1,000,000"
GAME,"50,000"
GAME,"50,000"
SPORTS,"500,000"
GAME,"100,000"
GAME,"1,000,000"
TOOLS,"1,000"
FAMILY,"10,000"
GAME,"5,000,000"
AUTO_AND_VEHICLES,"1,000"
BOOKS_AND_REFERENCE,"1,000"
GAME,"100,000"
GAME,"100,000"
GAME,"10,000"
GAME,"10,000"
GAME,"10,000"
BOOKS_AND_REFERENCE,"10,000"
AUTO_AND_VEHICLES,10
VIDEO_PLAYERS,"10,000,000"
EVENTS,"10,000"
FAMILY,"10,000"
GAME,"1,000,000"
PHOTOGRAPHY,"500,000"
TOOLS,100
SPORTS,"50,000"
TRAVEL_AND_LOCAL,"10,000"
GAME,"1,000"
VIDEO_PLAYERS,"5,000,000"
BUSINESS,"1,000"
SHOPPING,"10,000"
PHOTOGRAPHY,"1,000"
PHOTOGRAPHY,"10,000,000"
NEWS_AND_MAGAZINES,"10,000"
HEALTH_AND_FITNESS,"10,000"
FAMILY,"5,000"
COMICS,100
PHOTOGRAPHY,"10,000,000"
FAMILY,"1,000"
MEDICAL,"100,000"
PHOTOGRAPHY,"10,000"
MEDICAL,"10,000"
FINANCE,"1,000"
TOOLS,"5,000,000"
FAMILY,"10,000,000"
TRAVEL_AND_LOCAL,"5,000"
MEDICAL,100
SOCIAL,100
SHOPPING,500
TOOLS,"10,000"
NEWS_AND_MAGAZINES,"5,000"
BUSINESS,50
PHOTOGRAPHY,"100,000,000"
PHOTOGRAPHY,"10,000,000"
SHOPPING,100
PHOTOGRAPHY,"500,000"
HEALTH_AND_FITNESS,100
PHOTOGRAPHY,"10,000,000"
PHOTOGRAPHY,"5,000,000"
LIFESTYLE,"1,000"
PHOTOGRAPHY,"1,000,000"
NEWS_AND_MAGAZINES,"1,000"
PHOTOGRAPHY,"1,000,000"
BUSINESS,100
PHOTOGRAPHY,"5,000,000"
PHOTOGRAPHY,"1,000"
FAMILY,"10,000,000"
FAMILY,100
PHOTOGRAPHY,"10,000,000"
GAME,"10,000,000"
SPORTS,"10,000,000"
BOOKS_AND_REFERENCE,"5,000,000"
TOOLS,"100,000,000"
FAMILY,"10,000,000"
LIFESTYLE,"1,000,000"
PHOTOGRAPHY,"1,000,000"
PHOTOGRAPHY,"500,000"
PHOTOGRAPHY,"1,000,000"
COMMUNICATION,500
BOOKS_AND_REFERENCE,"10,000"
GAME,"10,000"
SPORTS,"1,000"
COMMUNICATION,"5,000"
WEATHER,500
PRODUCTIVITY,"10,000"
TOOLS,"1,000"
BOOKS_AND_REFERENCE,"10,000"
TOOLS,"1,000"
TOOLS,"1,000"
FAMILY,"5,000"
FAMILY,"100,000"
LIFESTYLE,100
FINANCE,"5,000"
FAMILY,"1,000"
TOOLS,100
COMMUNICATION,10
AUTO_AND_VEHICLES,100
PRODUCTIVITY,"1,000"
SHOPPING,"10,000"
GAME,"1,000"
BUSINESS,100
BOOKS_AND_REFERENCE,"1,000"
PRODUCTIVITY,100
LIFESTYLE,50
PRODUCTIVITY,100
WEATHER,"1,000"
FAMILY,10
BUSINESS,50
BUSINESS,50
PRODUCTIVITY,50
FINANCE,100
FAMILY,500
PRODUCTIVITY,"10,000"
SOCIAL,100
TOOLS,100
BUSINESS,100
LIBRARIES_AND_DEMO,"10,000"
FINANCE,100
BOOKS_AND_REFERENCE,"1,000"
BUSINESS,5
BUSINESS,500
FAMILY,1
BUSINESS,10
BOOKS_AND_REFERENCE,"50,000"
TOOLS,100
FAMILY,"100,000"
MEDICAL,100
MEDICAL,100
HEALTH_AND_FITNESS,"1,000"
MEDICAL,50
MEDICAL,100
MEDICAL,50
TOOLS,"10,000"
PERSONALIZATION,"50,000"
MEDICAL,100
MEDICAL,50
MEDICAL,100
FAMILY,100
FAMILY,"10,000"
TOOLS,100
MEDICAL,100
FAMILY,"100,000"
MEDICAL,100
MEDICAL,100
FAMILY,"5,000"
COMMUNICATION,100
MEDICAL,50
MEDICAL,100
MEDICAL,100
MEDICAL,100
FAMILY,100
MEDICAL,500
MEDICAL,50
GAME,"100,000"
FAMILY,50
MEDICAL,1
MEDICAL,50
MEDICAL,100
FAMILY,100
MEDICAL,100
MEDICAL,100
HEALTH_AND_FITNESS,10
SPORTS,"100,000"
MEDICAL,100
FAMILY,100
MEDICAL,50
TOOLS,1
MEDICAL,50
MEDICAL,100
MEDICAL,10
GAME,"50,000"
MEDICAL,50
MEDICAL,100
FAMILY,"1,000,000"
ART_AND_DESIGN,"100,000"
FAMILY,"50,000"
FAMILY,"5,000"
FAMILY,"1,000,000"
FAMILY,"1,000"
FAMILY,"50,000"
FAMILY,"1,000,000"
TOOLS,"10,000"
FAMILY,"100,000"
TOOLS,"10,000"
MEDICAL,"50,000"
TOOLS,"50,000"
PRODUCTIVITY,"1,000,000"
BEAUTY,"10,000"
MAPS_AND_NAVIGATION,"1,000,000"
FAMILY,"10,000"
TOOLS,"5,000"
NEWS_AND_MAGAZINES,100
FAMILY,"1,000"
PRODUCTIVITY,"1,000"
PRODUCTIVITY,100
FAMILY,"1,000"
PRODUCTIVITY,"100,000"
PHOTOGRAPHY,"100,000"
TOOLS,500
PRODUCTIVITY,"1,000,000"
FAMILY,"1,000"
PERSONALIZATION,"100,000"
FAMILY,"5,000"
PRODUCTIVITY,"10,000"
PHOTOGRAPHY,"5,000,000"
PHOTOGRAPHY,"10,000,000"
SOCIAL,100
FAMILY,"100,000"
FAMILY,100
PRODUCTIVITY,100
PHOTOGRAPHY,"1,000"
PRODUCTIVITY,"5,000"
TOOLS,100
PHOTOGRAPHY,500
PRODUCTIVITY,"1,000"
FAMILY,"10,000"
FAMILY,500
LIFESTYLE,"10,000"
FAMILY,"5,000,000"
GAME,"50,000"
FAMILY,"50,000"
FAMILY,"100,000"
SOCIAL,"10,000"
FAMILY,"1,000,000"
NEWS_AND_MAGAZINES,"1,000"
PHOTOGRAPHY,100
MAPS_AND_NAVIGATION,10
COMMUNICATION,100
FAMILY,"1,000,000"
NEWS_AND_MAGAZINES,10
FAMILY,500
FINANCE,"10,000"
BOOKS_AND_REFERENCE,100
PHOTOGRAPHY,500
GAME,500
HOUSE_AND_HOME,10
GAME,"1,000"
FAMILY,"1,000"
PHOTOGRAPHY,100
VIDEO_PLAYERS,100
SHOPPING,10
FAMILY,10
AUTO_AND_VEHICLES,10
SHOPPING,"10,000"
SHOPPING,100
COMMUNICATION,100
LIFESTYLE,100
PERSONALIZATION,100
FAMILY,50
ART_AND_DESIGN,"5,000"
LIFESTYLE,100
LIFESTYLE,5
PERSONALIZATION,50
ART_AND_DESIGN,"1,000"
BOOKS_AND_REFERENCE,50
PERSONALIZATION,10
FAMILY,"100,000"
FOOD_AND_DRINK,5
PERSONALIZATION,50
FAMILY,5
PERSONALIZATION,10
MAPS_AND_NAVIGATION,10
FAMILY,"500,000"
FAMILY,10
PERSONALIZATION,10
PERSONALIZATION,100
NEWS_AND_MAGAZINES,500
FAMILY,"100,000"
FAMILY,"100,000"
FAMILY,100
FAMILY,"500,000"
PERSONALIZATION,"50,000"
GAME,"1,000"
FAMILY,"10,000"
FAMILY,"1,000"
PERSONALIZATION,"5,000"
PERSONALIZATION,100
FAMILY,"10,000"
GAME,"10,000,000"
PERSONALIZATION,"50,000"
GAME,"10,000"
LIFESTYLE,500
FAMILY,"1,000,000"
GAME,500
PERSONALIZATION,500
PERSONALIZATION,100
PERSONALIZATION,"1,000"
FAMILY,100
GAME,"10,000,000"
GAME,"10,000,000"
TOOLS,"10,000"
PERSONALIZATION,10
FAMILY,"5,000"
PERSONALIZATION,10
PERSONALIZATION,500
FAMILY,"1,000"
GAME,"1,000"
PERSONALIZATION,10
FAMILY,100
COMMUNICATION,"5,000"
TOOLS,"10,000"
GAME,"5,000,000"
SOCIAL,0
VIDEO_PLAYERS,100
FAMILY,"5,000,000"
AUTO_AND_VEHICLES,"1,000"
FAMILY,"50,000"
GAME,"10,000,000"
NEWS_AND_MAGAZINES,"50,000"
FAMILY,"50,000"
SPORTS,"1,000"
SPORTS,"10,000"
TRAVEL_AND_LOCAL,"10,000"
FAMILY,"10,000"
BOOKS_AND_REFERENCE,"10,000,000"
TRAVEL_AND_LOCAL,"50,000"
BOOKS_AND_REFERENCE,"500,000"
LIFESTYLE,"10,000,000"
BOOKS_AND_REFERENCE,"10,000,000"
BOOKS_AND_REFERENCE,"10,000,000"
BOOKS_AND_REFERENCE,"1,000,000"
FAMILY,"100,000"
NEWS_AND_MAGAZINES,"1,000,000"
BOOKS_AND_REFERENCE,"50,000"
FAMILY,"1,000,000"
FAMILY,"100,000"
PRODUCTIVITY,"1,000,000"
FAMILY,"5,000,000"
FAMILY,"100,000"
BOOKS_AND_REFERENCE,"5,000,000"
NEWS_AND_MAGAZINES,"500,000"
FAMILY,"10,000"
HEALTH_AND_FITNESS,"50,000"
BOOKS_AND_REFERENCE,"500,000"
BOOKS_AND_REFERENCE,"1,000,000"
FAMILY,"1,000,000"
BOOKS_AND_REFERENCE,"10,000"
BOOKS_AND_REFERENCE,"1,000,000"
FAMILY,"100,000"
LIFESTYLE,"50,000"
BOOKS_AND_REFERENCE,"10,000,000"
BOOKS_AND_REFERENCE,"50,000"
LIFESTYLE,"50,000"
BOOKS_AND_REFERENCE,"100,000"
LIFESTYLE,"10,000,000"
BOOKS_AND_REFERENCE,"100,000"
LIFESTYLE,"100,000"
FAMILY,"10,000"
SHOPPING,"10,000,000"
FAMILY,"10,000"
LIFESTYLE,"10,000"
FINANCE,"50,000"
LIFESTYLE,"1,000"
FINANCE,"1,000"
FINANCE,"5,000"
LIFESTYLE,"1,000"
FINANCE,"10,000"
FAMILY,"5,000"
GAME,"1,000,000"
FINANCE,"1,000"
BUSINESS,"1,000"
FAMILY,"10,000"
GAME,"10,000"
TRAVEL_AND_LOCAL,"10,000"
FINANCE,"5,000"
TRAVEL_AND_LOCAL,"10,000"
LIFESTYLE,"5,000"
NEWS_AND_MAGAZINES,"100,000"
FINANCE,"1,000"
TOOLS,"100,000"
FAMILY,"100,000"
GAME,"100,000"
GAME,"500,000"
NEWS_AND_MAGAZINES,"10,000"
FAMILY,"1,000,000"
GAME,"1,000,000"
FAMILY,"10,000,000"
LIFESTYLE,"100,000"
FAMILY,"10,000,000"
FAMILY,"10,000,000"
FAMILY,"10,000,000"
SPORTS,"5,000,000"
GAME,"10,000,000"
FAMILY,"10,000,000"
FAMILY,"10,000,000"
BUSINESS,"1,000,000"
GAME,"5,000,000"
SOCIAL,"10,000,000"
LIFESTYLE,"5,000,000"
GAME,"5,000,000"
PHOTOGRAPHY,"1,000,000,000"
PHOTOGRAPHY,"10,000,000"
FAMILY,"5,000,000"
LIFESTYLE,"1,000,000"
SOCIAL,"10,000,000"
BUSINESS,"1,000,000"
MEDICAL,"100,000"
FAMILY,"1,000,000"
MEDICAL,"5,000"
EVENTS,"1,000"
GAME,"1,000,000"
TOOLS,"10,000"
BUSINESS,100
GAME,"10,000,000"
COMMUNICATION,"100,000"
FAMILY,"1,000,000"
FAMILY,"100,000"
FAMILY,"100,000"
FAMILY,"1,000,000"
MEDICAL,"1,000"
SPORTS,"10,000,000"
SPORTS,"10,000,000"
GAME,"100,000,000"
FAMILY,"10,000,000"
GAME,"10,000,000"
SPORTS,"5,000,000"
GAME,"1,000,000"
FAMILY,"5,000,000"
GAME,"5,000,000"
SPORTS,"10,000,000"
FAMILY,"5,000,000"
FAMILY,"100,000"
SPORTS,"10,000,000"
FAMILY,"1,000,000"
SPORTS,"10,000,000"
GAME,"10,000,000"
FAMILY,"100,000"
SPORTS,"10,000,000"
GAME,"10,000,000"
SPORTS,"5,000,000"
FAMILY,"1,000,000"
SOCIAL,"1,000,000"
FAMILY,"10,000,000"
SPORTS,"50,000,000"
FAMILY,"10,000"
FAMILY,"100,000"
FAMILY,"100,000"
SPORTS,"10,000,000"
FAMILY,"5,000,000"
FAMILY,"10,000,000"
FAMILY,"10,000"
TRAVEL_AND_LOCAL,"10,000,000"
FAMILY,"1,000,000"
NEWS_AND_MAGAZINES,"1,000,000"
PRODUCTIVITY,"5,000"
FAMILY,"1,000"
COMMUNICATION,"100,000"
FAMILY,"10,000"
TOOLS,"10,000"
NEWS_AND_MAGAZINES,"10,000"
LIFESTYLE,"10,000"
FAMILY,"5,000"
BUSINESS,100
FAMILY,"5,000"
TOOLS,"1,000"
TOOLS,"5,000"
TOOLS,"1,000"
FAMILY,"10,000"
TOOLS,"500,000"
TOOLS,"100,000"
FAMILY,"1,000"
TOOLS,10
TOOLS,"100,000"
FAMILY,"10,000"
FAMILY,"10,000"
FAMILY,"5,000"
COMMUNICATION,"10,000"
FAMILY,"10,000"
FAMILY,"10,000"
NEWS_AND_MAGAZINES,"1,000,000"
FAMILY,100
PERSONALIZATION,500
FAMILY,"5,000"
TOOLS,"1,000"
FAMILY,100
PERSONALIZATION,5
FAMILY,"50,000"
FAMILY,10
TOOLS,"1,000,000"
PHOTOGRAPHY,"1,000"
FAMILY,"5,000"
FAMILY,0
FAMILY,"5,000"
SOCIAL,"1,000"
FAMILY,10
SPORTS,"1,000,000"
FAMILY,"1,000"
FAMILY,"1,000,000"
FAMILY,"100,000"
FAMILY,"50,000"
FAMILY,"500,000"
GAME,"100,000"
BUSINESS,10
TOOLS,100
TOOLS,10
FAMILY,1
FAMILY,500
FAMILY,500
MEDICAL,"10,000"
GAME,"1,000"
COMMUNICATION,"10,000,000"
FAMILY,50
FAMILY,"1,000"
PRODUCTIVITY,10
FAMILY,10
SPORTS,5
HEALTH_AND_FITNESS,10
WEATHER,"50,000,000"
FAMILY,"5,000"
COMMUNICATION,"10,000"
PERSONALIZATION,"1,000,000"
MAPS_AND_NAVIGATION,"10,000,000"
GAME,"10,000,000"
PRODUCTIVITY,"50,000,000"
TOOLS,"10,000,000"
FAMILY,"5,000,000"
FAMILY,"1,000,000"
FAMILY,"10,000,000"
FAMILY,"5,000,000"
FAMILY,"10,000,000"
FAMILY,"1,000,000"
GAME,"5,000,000"
FAMILY,"5,000,000"
FAMILY,"10,000"
GAME,"100,000"
GAME,"1,000,000"
FAMILY,"5,000,000"
SOCIAL,"1,000,000"
FAMILY,"50,000"
GAME,"10,000,000"
FAMILY,"1,000,000"
FAMILY,"5,000,000"
HOUSE_AND_HOME,"10,000,000"
GAME,"100,000"
GAME,"1,000"
GAME,"10,000,000"
GAME,"100,000"
HOUSE_AND_HOME,"50,000"
SHOPPING,"5,000,000"
NEWS_AND_MAGAZINES,"10,000,000"
SHOPPING,"1,000,000"
GAME,"100,000"
TOOLS,"100,000"
PHOTOGRAPHY,"50,000,000"
FAMILY,"10,000"
FAMILY,"100,000"
FAMILY,"10,000"
FAMILY,"10,000"
FAMILY,"10,000"
FAMILY,"1,000,000"
FAMILY,"5,000"
FAMILY,"10,000"
GAME,"1,000"
TRAVEL_AND_LOCAL,"5,000"
GAME,"10,000"
BUSINESS,"1,000,000"
BOOKS_AND_REFERENCE,"1,000,000"
FAMILY,"5,000"
GAME,"10,000"
FAMILY,"50,000"
FAMILY,"1,000"
FAMILY,"100,000"
FAMILY,"1,000"
PRODUCTIVITY,"5,000"
FAMILY,"1,000,000"
FAMILY,"10,000"
FAMILY,"50,000"
FAMILY,"10,000"
SPORTS,"1,000,000"
SPORTS,"5,000,000"
NEWS_AND_MAGAZINES,50
LIFESTYLE,"100,000"
SPORTS,"100,000"
LIFESTYLE,"1,000,000"
HEALTH_AND_FITNESS,"100,000"
HEALTH_AND_FITNESS,"10,000"
LIFESTYLE,"10,000,000"
GAME,"10,000,000"
FAMILY,"100,000"
LIFESTYLE,"50,000"
GAME,"500,000"
HEALTH_AND_FITNESS,"50,000"
LIFESTYLE,"1,000"
COMMUNICATION,"5,000,000"
FAMILY,"10,000,000"
LIFESTYLE,"10,000,000"
PRODUCTIVITY,"5,000,000"
GAME,"5,000,000"
GAME,"10,000,000"
COMMUNICATION,"10,000,000"
FAMILY,"10,000,000"
HEALTH_AND_FITNESS,"500,000,000"
VIDEO_PLAYERS,"5,000,000"
FAMILY,"10,000,000"
FAMILY,"5,000,000"
HEALTH_AND_FITNESS,"5,000,000"
FINANCE,"100,000,000"
LIFESTYLE,"5,000,000"
TOOLS,"5,000,000"
FAMILY,"1,000,000"
PRODUCTIVITY,"50,000,000"
PERSONALIZATION,"50,000,000"
GAME,"5,000,000"
FAMILY,"1,000,000"
COMMUNICATION,"10,000,000"
FAMILY,"10,000,000"
PRODUCTIVITY,"10,000,000"
VIDEO_PLAYERS,"50,000,000"
HEALTH_AND_FITNESS,"5,000,000"
FAMILY,"500,000"
FAMILY,"1,000,000"
FAMILY,"1,000,000"
GAME,"10,000,000"
GAME,"10,000,000"
FAMILY,"1,000,000"
SPORTS,"5,000,000"
GAME,"5,000,000"
FAMILY,"5,000,000"
TRAVEL_AND_LOCAL,"5,000,000"
FAMILY,"1,000,000"
FAMILY,"5,000,000"
VIDEO_PLAYERS,"1,000,000"
FAMILY,"500,000"
FAMILY,"100,000"
GAME,"5,000,000"
FAMILY,"1,000,000"
GAME,"1,000,000"
FAMILY,"1,000,000"
GAME,"1,000,000"
GAME,"100,000"
FAMILY,"10,000,000"
GAME,"100,000"
FAMILY,"1,000,000"
GAME,"500,000"
GAME,"100,000"
GAME,"5,000,000"
GAME,"100,000"
GAME,"100,000"
GAME,"100,000"
GAME,"500,000"
GAME,"100,000"
GAME,"10,000"
GAME,"100,000"
GAME,"100,000"
SOCIAL,"50,000"
FAMILY,"1,000,000"
BOOKS_AND_REFERENCE,"100,000,000"
GAME,"1,000,000"
GAME,"1,000,000"
FOOD_AND_DRINK,"10,000"
LIFESTYLE,"1,000"
GAME,"1,000,000"
FAMILY,"100,000"
LIFESTYLE,"50,000"
WEATHER,"100,000"
MAPS_AND_NAVIGATION,"10,000"
FAMILY,"10,000"
SPORTS,"1,000"
FAMILY,"100,000"
HOUSE_AND_HOME,"1,000,000"
GAME,"100,000"
FAMILY,"100,000"
FINANCE,"1,000"
FAMILY,"10,000"
SPORTS,100
FAMILY,"100,000"
SOCIAL,"10,000"
COMMUNICATION,"1,000"
BUSINESS,"50,000"
TOOLS,"10,000"
NEWS_AND_MAGAZINES,"1,000"
NEWS_AND_MAGAZINES,100
SOCIAL,"1,000"
FAMILY,"1,000,000"
GAME,"500,000"
FAMILY,"1,000"
LIFESTYLE,"10,000"
LIFESTYLE,"5,000"
FAMILY,"5,000"
HOUSE_AND_HOME,"100,000"
BUSINESS,"1,000"
SPORTS,"10,000"
FAMILY,"10,000"
LIFESTYLE,100
GAME,"1,000,000"
FINANCE,"1,000"
GAME,"1,000,000"
BUSINESS,"10,000"
NEWS_AND_MAGAZINES,"50,000"
FOOD_AND_DRINK,"10,000"
TOOLS,"100,000,000"
TOOLS,"100,000"
PRODUCTIVITY,"100,000"
BOOKS_AND_REFERENCE,"10,000"
FAMILY,"5,000"
FAMILY,"1,000"
TOOLS,"1,000"
FAMILY,"10,000,000"
VIDEO_PLAYERS,"1,000"
VIDEO_PLAYERS,"10,000,000"
VIDEO_PLAYERS,"10,000"
COMMUNICATION,"100,000"
VIDEO_PLAYERS,"5,000"
TOOLS,"100,000"
TOOLS,"1,000,000"
FINANCE,"50,000"
FAMILY,"1,000"
PHOTOGRAPHY,"5,000"
COMMUNICATION,"1,000"
TOOLS,"10,000,000"
FAMILY,"50,000"
TOOLS,"50,000"
FAMILY,"10,000"
LIFESTYLE,"1,000"
TOOLS,"50,000,000"
PRODUCTIVITY,"10,000,000"
LIFESTYLE,"50,000"
VIDEO_PLAYERS,"10,000"
BOOKS_AND_REFERENCE,"10,000"
TOOLS,"5,000"
PRODUCTIVITY,"1,000"
FAMILY,"10,000"
TOOLS,"1,000,000"
GAME,"10,000,000"
LIFESTYLE,"5,000"
FOOD_AND_DRINK,50
TOOLS,"10,000,000"
COMMUNICATION,"1,000,000"
FAMILY,100
PERSONALIZATION,"100,000"
VIDEO_PLAYERS,"100,000"
FOOD_AND_DRINK,"1,000"
PHOTOGRAPHY,"1,000,000"
BOOKS_AND_REFERENCE,"5,000"
BUSINESS,100
TOOLS,"100,000"
TOOLS,"100,000"
HEALTH_AND_FITNESS,500
GAME,"100,000"
TOOLS,"50,000"
NEWS_AND_MAGAZINES,500
GAME,"1,000,000"
FAMILY,"1,000"
TOOLS,"100,000"
TOOLS,"50,000"
FAMILY,10
TOOLS,"1,000"
NEWS_AND_MAGAZINES,"100,000"
FAMILY,5
TOOLS,100
TOOLS,500
TOOLS,100
FAMILY,100
TOOLS,"5,000"
TOOLS,"50,000"
GAME,"1,000,000"
BUSINESS,"5,000,000"
NEWS_AND_MAGAZINES,"1,000"
BOOKS_AND_REFERENCE,"1,000"
GAME,"100,000"
BUSINESS,"5,000"
GAME,"10,000,000"
PERSONALIZATION,"10,000"
WEATHER,"10,000,000"
FAMILY,"100,000"
BUSINESS,"1,000,000"
NEWS_AND_MAGAZINES,10
PERSONALIZATION,"100,000"
PRODUCTIVITY,"100,000"
VIDEO_PLAYERS,"100,000"
BOOKS_AND_REFERENCE,"1,000"
FOOD_AND_DRINK,100
PRODUCTIVITY,"1,000"
WEATHER,"1,000,000"
NEWS_AND_MAGAZINES,"100,000"
FAMILY,"10,000"
FAMILY,"100,000"
GAME,"500,000"
BUSINESS,"10,000"
VIDEO_PLAYERS,"1,000,000"
LIFESTYLE,"10,000"
GAME,"10,000"
FINANCE,"100,000"
GAME,100
GAME,"5,000"
GAME,"100,000"
VIDEO_PLAYERS,"50,000"
COMMUNICATION,100
FAMILY,"1,000"
GAME,"1,000"
GAME,50
PRODUCTIVITY,500
GAME,"5,000"
BUSINESS,10
TOOLS,"5,000"
TOOLS,5
TOOLS,"10,000"
GAME,"1,000,000"
FAMILY,10
FAMILY,10
GAME,"50,000"
GAME,"50,000"
GAME,50
HEALTH_AND_FITNESS,"10,000"
BUSINESS,100
PRODUCTIVITY,100
GAME,"1,000"
PERSONALIZATION,1
FAMILY,"100,000"
GAME,"10,000"
FAMILY,"1,000"
TOOLS,"1,000"
LIFESTYLE,50
GAME,"500,000"
LIFESTYLE,500
SPORTS,"1,000"
GAME,"1,000"
GAME,100
FAMILY,"500,000"
GAME,50
PERSONALIZATION,100
GAME,"5,000"
VIDEO_PLAYERS,"5,000"
SHOPPING,100
BOOKS_AND_REFERENCE,"5,000"
FAMILY,100
TOOLS,500
FAMILY,1
VIDEO_PLAYERS,"1,000"
PERSONALIZATION,10
FAMILY,10
PHOTOGRAPHY,"500,000"
FAMILY,1
PERSONALIZATION,"1,000"
LIFESTYLE,100
LIFESTYLE,"10,000"
PERSONALIZATION,100
BOOKS_AND_REFERENCE,"10,000"
FAMILY,10
GAME,"10,000"
HEALTH_AND_FITNESS,10
GAME,1
LIFESTYLE,"1,000"
FAMILY,"10,000"
LIFESTYLE,"100,000"
BOOKS_AND_REFERENCE,"10,000"
BUSINESS,10
FAMILY,"1,000"
TOOLS,"1,000"
BUSINESS,10
GAME,5
FAMILY,"1,000,000,000"
BUSINESS,1
WEATHER,"10,000"
TOOLS,"1,000,000"
GAME,"10,000,000"
FAMILY,"5,000,000"
GAME,"10,000,000"
PERSONALIZATION,"10,000,000"
GAME,"10,000,000"
FAMILY,"10,000,000"
VIDEO_PLAYERS,"10,000,000"
PERSONALIZATION,"5,000,000"
GAME,"5,000,000"
VIDEO_PLAYERS,"10,000,000"
COMMUNICATION,"100,000"
FAMILY,"10,000"
LIBRARIES_AND_DEMO,"1,000,000"
FAMILY,"1,000,000"
PHOTOGRAPHY,"100,000"
PRODUCTIVITY,"500,000"
TOOLS,"5,000"
FAMILY,"10,000"
TOOLS,"10,000"
LIFESTYLE,"10,000"
FINANCE,"10,000"
VIDEO_PLAYERS,"1,000"
VIDEO_PLAYERS,500
MEDICAL,500
FAMILY,"100,000"
GAME,"10,000"
FINANCE,"1,000"
FAMILY,"10,000"
FAMILY,500
TRAVEL_AND_LOCAL,"10,000"
LIFESTYLE,"50,000"
MAPS_AND_NAVIGATION,"1,000"
FINANCE,"10,000"
FAMILY,"10,000"
BUSINESS,"1,000"
FAMILY,100
BOOKS_AND_REFERENCE,"1,000"
TRAVEL_AND_LOCAL,"10,000"
FAMILY,"10,000"
BOOKS_AND_REFERENCE,"1,000,000"
HEALTH_AND_FITNESS,"100,000"
FAMILY,"1,000"
TRAVEL_AND_LOCAL,"5,000"
FAMILY,"10,000"
FAMILY,"100,000"
COMICS,"5,000"
LIFESTYLE,"10,000"
TRAVEL_AND_LOCAL,"10,000"
TOOLS,"50,000"
TRAVEL_AND_LOCAL,"1,000"
TRAVEL_AND_LOCAL,"1,000,000"
FINANCE,"1,000"
FINANCE,500
BUSINESS,"5,000"
FINANCE,"1,000"
PRODUCTIVITY,"5,000"
FAMILY,"500,000"
GAME,1
TRAVEL_AND_LOCAL,100
GAME,"10,000"
PARENTING,"10,000"
COMMUNICATION,1
FAMILY,"10,000"
TRAVEL_AND_LOCAL,100
FAMILY,5
HEALTH_AND_FITNESS,"1,000"
FAMILY,"10,000"
FAMILY,100
FAMILY,"100,000"
FAMILY,"10,000"
FAMILY,"10,000"
FAMILY,"10,000"
FAMILY,"50,000"
FAMILY,"1,000"
LIFESTYLE,"100,000"
FAMILY,"10,000"
COMICS,"50,000"
FAMILY,"50,000"
HEALTH_AND_FITNESS,"50,000"
NEWS_AND_MAGAZINES,"10,000"
NEWS_AND_MAGAZINES,100
TOOLS,"1,000"
PRODUCTIVITY,10
FAMILY,500
TOOLS,"5,000"
FAMILY,0
FAMILY,"1,000,000"
NEWS_AND_MAGAZINES,"100,000"
SPORTS,"10,000,000"
TRAVEL_AND_LOCAL,"100,000"
GAME,"100,000,000"
SOCIAL,10
TRAVEL_AND_LOCAL,"5,000,000"
FAMILY,"100,000"
GAME,"10,000,000"
